apartment_id,price_usd,total_area,living_area,kitchen_area,floor,floors_count,rooms_count,district,wall_type,latitude,longitude
34086914,350000,162.0,67.0,40.0,8,25,4,Зверинец,кирпич,50.40790633,30.55521974
34086845,50000,46.0,30.0,8.0,6,9,2,Соломенский,кирпич,50.44348312,30.41041023
34082011,54000,45.0,28.0,7.0,2,5,2,Сырец,кирпич,50.47722713,30.43632608
34086818,74500,74.5,41.8,8.2,6,15,3,Деснянский,кирпич,50.51772273,30.59443462
34086833,75000,45.0,28.0,8.0,8,16,2,Голосеевский,,50.36828804,30.45359633
34086296,210000,124.9,78.4,12.1,18,25,4,Подол,монолитно-каркасный,50.50283707537474,30.422004150053
34086794,79999,50.0,26.3,14.0,20,25,1,Дарницкий,монолит,50.41788484,30.63255247
34086791,105000,37.0,19.5,5.0,7,26,1,Дарницкий,кирпич,50.41309944,30.60000686
34086795,65000,47.0,24.8,7.0,6,9,2,Дарницкий,панель,50.42317138,30.67243312
34086792,74000,68.7,36.2,7.6,10,10,3,Дарницкий,панель,50.40751499,30.6315562
34086790,89000,69.8,36.8,9.0,6,9,3,Дарницкий,кирпич,50.42556401,30.67140605
34086789,80000,71.25,37.5,8.3,11,16,3,Дарницкий,панель,50.41142056,30.63445637
33947659,67000,38.6,17.9,8.5,15,16,1,Осокорки,панель,50.39274855,30.64092729
34086748,140000,82.2,45.5,12.1,12,16,3,Подольский,керамический блок,50.48492289,30.4148515
34086651,140000,52.3,21.6,14.5,23,36,1,Шулявка,кирпич,50.4481269,30.4789911
34086654,140000,52.3,21.6,14.5,23,36,1,Шулявка,кирпич,50.4481269,30.4789911
34086655,140000,52.3,21.6,14.5,23,36,1,Шулявка,кирпич,50.4481269,30.4789911
34086656,140000,52.3,21.6,14.5,23,36,1,Шулявка,кирпич,50.4481269,30.4789911
34086660,140000,52.3,21.6,14.5,23,36,1,Шулявка,кирпич,50.4481269,30.4789911
34086657,140000,52.3,21.6,14.5,23,36,1,Шулявка,кирпич,50.4481269,30.4789911
34086649,41000,28.0,21.0,4.0,3,5,1,Соцгород,панель,50.4497349,30.62678105
34086614,85000,55.0,15.0,24.0,6,10,1,Подольский,кирпич,50.48048466,30.53422528
34086603,155000,73.4,30.9,24.1,10,26,2,Кудрявец,монолитно-каркасный,50.46105627,30.49170805
34086578,54000,33.36,14.0,10.0,14,24,1,Подольский,керамический блок,50.48677775,30.41354863
34086604,155000,73.4,30.9,24.1,10,26,2,Кудрявец,монолитно-каркасный,50.46105627,30.49170805
34086607,155000,73.4,30.9,24.1,10,26,2,Кудрявец,монолитно-каркасный,50.46105627,30.49170805
34086605,155000,73.4,30.9,24.1,10,26,2,Кудрявец,монолитно-каркасный,50.46105627,30.49170805
34086606,155000,73.4,30.9,24.1,10,26,2,Кудрявец,монолитно-каркасный,50.46105627,30.49170805
34086574,80000,38.0,17.2,7.5,22,25,1,Позняки,керамзитобетон,50.40607234,30.6382279
28714816,108800,48.52,17.86,16.23,22,24,1,Подольский,газоблок,50.48607944,30.41352669
34086406,59800,45.05,19.33,11.25,4,25,1,Приорка,железобетон,50.51116021510552,30.467582620073017
34074113,68000,73.0,31.4,11.5,14,25,2,Дарницкий,,50.41077172,30.61655961
34085640,27000,36.0,15.0,12.0,3,4,1,Бортничи,монолитно-каркасный,50.38864968,30.6777027
34082924,990000,324.2,165.9,20.4,26,26,3,Оболонь,,50.49872119,30.49735311
34082808,27700,28.2,13.2,5.4,1,9,1,Борщаговка,кирпич,50.41792947,30.39744672
34082410,84000,31.8,16.9,8.2,6,10,1,Шулявка,кирпич,50.44822574,30.46405527
34085345,82000,39.5,18.5,11.0,7,16,1,Оболонь,панель,50.50840360146282,30.49733758034131
34086509,145000,78.0,41.1,30.0,17,22,2,Голосеевский,монолитно-кирпичный,50.38432278,30.45595308
34086285,47000,34.3,18.0,9.0,4,9,1,Вышгородский Массив,панель,50.50761084485268,30.45743390260222
34086423,70000,100.0,57.0,11.0,12,25,3,Деснянский,кирпич,50.53419189,30.5985898
33718026,135344,52.0,28.8,9.6,6,7,2,Липки,кирпич,50.44405134,30.54179019
33978681,68000,43.52,12.95,17.93,11,23,1,Подольский,монолитно-каркасный,50.50175728,30.41011074
34080805,129000,90.3,46.9,15.8,24,25,3,Воскресенка,керамический блок,50.47032378,30.6026677
34086313,84000,44.0,44.0,19.9,5,26,1,Березняки,кирпич,50.4214653,30.59520627
33620948,285000,168.0,95.0,18.0,7,18,4,Черная Гора,кирпич,50.41268644,30.5440181
34086367,37000,23.0,19.0,4.0,8,9,1,Куреневка,кирпич,50.48886522,30.46622913
34079618,135000,78.8,46.1,11.2,9,18,2,Теремки-2,газобетон,50.38990661,30.46517375
34086347,90000,85.2,44.9,15.8,5,7,2,Бортничи,,50.37982708,30.70578668
34086325,117600,84.0,44.2,15.6,1,4,3,Пуща-Водица,,50.523644,30.4477965
34086312,34000,27.0,14.2,5.0,6,9,1,Харьковский Массив,кирпич,50.40907015,30.66552191
34086301,77000,54.0,30.0,8.0,3,10,2,Караваевы Дачи,кирпич,50.44235318,30.43757596
34086293,98600,68.0,35.8,12.6,2,4,2,Пуща-Водица,,50.523644,30.4477965
34078894,50000,41.7,15.7,12.2,21,26,1,Совки,монолитно-кирпичный,50.41182886,30.47300111
34082300,89500,52.0,27.4,7.0,2,9,2,Оболонский,панель,50.51466868452434,30.50710386792096
34058553,198000,70.1,32.3,18.6,17,24,2,Черная Гора,кирпич,50.4110889,30.543127
34080442,120000,68.7,48.3,9.3,3,5,3,Новое строение,кирпич,50.43019428,30.51540617
34086259,140000,55.0,29.0,10.2,6,26,1,,кирпич,50.45919346,30.58169059
34080220,149500,62.7,29.6,13.8,16,16,2,Галаганы,монолит,50.45650496,30.4085348
34080222,149500,62.7,29.6,13.8,16,16,2,Галаганы,монолит,50.45650496,30.4085348
34086252,143000,54.0,28.4,10.0,6,26,1,Никольская Слободка,кирпич,50.45919346,30.58169059
34080216,149500,62.7,29.6,13.8,16,16,2,Галаганы,монолит,50.45650496,30.4085348
34080184,185000,50.6,18.3,18.2,11,23,1,Саперное Поле,монолит,50.4157520190293,30.530879940910157
34080186,185000,50.6,18.3,18.2,11,24,1,Саперное Поле,монолит,50.41580199,30.53069924
34080183,185000,50.6,18.3,18.2,11,24,1,Саперное Поле,монолит,50.41580199,30.53069924
34079062,85000,50.0,20.7,12.1,6,25,1,Никольская Слободка,кирпич,50.45957552,30.58360325
34080162,165000,65.8,24.0,12.9,17,27,1,Саперное Поле,кирпич,50.42321298,30.53765118
34080160,165000,65.8,24.0,12.9,17,27,1,Саперное Поле,кирпич,50.42321298,30.53765118
34080159,1650000,65.8,24.0,12.9,17,27,1,Саперное Поле,кирпич,50.42321298,30.53765118
34080157,165000,65.8,24.0,12.9,17,27,1,Саперное Поле,кирпич,50.42321298,30.53765118
34080161,165000,65.8,24.0,12.9,17,27,1,Саперное Поле,кирпич,50.42321298,30.53765118
34086225,46000,35.0,18.4,6.5,11,26,1,Троещина,,50.53216907,30.62241124
34080043,87000,73.1,48.4,7.4,1,9,3,Березняки,панель,50.42703299,30.6144299
34081137,72000,62.8,41.5,7.0,8,9,3,Соломянка,панель,50.43198492,30.48077106
34079679,550000,184.2,124.1,34.1,23,25,2,Новое строение,керамический блок,50.4229707,30.51700811
34081161,530000,119.1,48.1,10.6,8,9,3,Подольский,керамический кирпич,50.47936226,30.53362358
34079539,590000,171.5,77.3,62.6,15,18,3,Черная Гора,,50.41267226,30.54693863
34055187,128000,67.6,30.4,17.6,10,14,2,Святошинский,кирпич,50.49883773,30.35697209
33779179,65000,62.4,42.3,7.5,6,9,3,Лесной Массив,панель,50.487399,30.630142
33383775,46000,32.5,18.7,5.3,9,9,1,Березняки,панель,50.4309268,30.6133687
34079403,220000,93.8,47.4,18.7,3,9,2,Солдатская Слободка,газоблок,50.45221969,30.48923037
34059920,65000,45.0,20.1,12.9,14,26,1,Дарницкий,кирпич,50.40707081,30.6731255
34075571,150000,64.3,30.8,12.9,22,25,2,Теремки-1,газобетон,50.35734705,30.47859734
34086128,65000,62.4,32.8,12.0,15,26,2,,кирпич,50.44228553,30.63139477
34079278,200000,89.7,56.3,8.9,2,7,3,Старый Киев,кирпич,50.45273955,30.5253763
34086108,47000,42.0,22.0,9.0,3,4,2,Дарницкий,кирпич,50.36341615,30.67592236
34086106,60000,55.0,30.0,9.0,12,16,2,Дарницкий,кирпич,50.42398529,30.68729676
34086103,70000,42.0,22.1,12.0,3,11,1,Дарницкий,кирпич,50.4102539,30.63886909
34086105,49000,27.0,14.2,5.4,2,9,1,Дарницкий,панель,50.40944797,30.67344827
34086107,85000,38.0,20.0,17.0,17,25,1,Днепровский,монолит,50.40690442,30.67409649
34071707,81900,62.6,38.6,7.2,1,9,3,Печерск,керамзитобетон,50.4273175,30.53499463
34074945,47000,37.9,24.7,5.2,1,5,2,Соломенский,кирпич,50.43135984,30.45146017
34079171,160000,53.8,19.0,15.2,24,30,1,,,50.45006976,30.58640181
34086093,65000,43.0,18.0,9.0,18,25,1,Дарницкий,панель,50.4114866,30.61626066
34086117,990000,250.0,150.0,50.0,26,26,4,Оболонь,монолитно-блочный,50.49948868,30.49727503
34063819,60500,50.0,31.0,8.0,7,9,2,Нивки,панель,50.47619241,30.40243419
34080267,210000,85.4,39.6,8.1,24,25,3,Шулявка,монолитно-каркасный,50.45111231,30.47599851
34080219,149500,62.7,29.6,13.8,16,16,2,Галаганы,монолит,50.45650496,30.4085348
33212183,149500,62.7,29.6,13.8,16,16,2,,монолит,50.45650496,30.4085348
34080221,149500,62.7,29.6,13.8,16,16,2,Галаганы,монолит,50.45650496,30.4085348
34079099,452500,181.0,108.5,20.3,3,17,4,Печерск,кирпич,50.42643599,30.54287691
34077071,120000,68.7,48.3,9.3,3,5,3,Новое строение,кирпич,50.43027682,30.51571244
33870387,190000,95.0,53.1,10.8,4,4,3,Центр,кирпич,50.44902855,30.49814873
34078818,590000,135.3,77.0,16.6,14,15,3,Саперное Поле,кирпич,50.41999625,30.53004242
33589949,185000,50.6,18.3,18.2,11,23,1,,монолит,50.41580199,30.53069924
34080185,185000,50.6,18.3,18.2,11,23,1,Саперное Поле,монолит,50.415679418773294,30.530758168605672
34080182,185000,50.6,18.3,18.2,11,23,1,Саперное Поле,монолит,50.415831998304725,30.530826150178623
34072831,120000,68.7,48.3,9.3,3,5,3,Новое строение,кирпич,50.43027682,30.51571244
34080006,84000,74.0,29.6,14.3,14,22,2,Позняки,керамзитобетон,50.4182731,30.63686412
34086031,150000,44.0,14.0,26.0,8,18,1,Саперное Поле,кирпич,50.41786575,30.52823731
34086037,160000,72.0,44.0,12.6,3,3,2,Липки,кирпич,50.44083079,30.52299366
34085973,55000,45.0,17.6,8.3,15,16,1,Осокорки,панель,50.39586031,30.65213878
34084012,58500,52.85,19.05,15.2,24,25,1,Приорка,железобетон,50.51100164,30.46770984
34085995,75000,69.0,42.0,9.0,5,10,3,Троещина,панель,50.51124816,30.61961417
33885667,70000,43.52,12.95,17.93,7,13,1,Подольский,газобетон,50.49648964,30.42469001
33927768,75000,48.71,17.96,11.47,17,25,1,Мостицкий Массив,железобетон,50.49788389,30.42698461
34079706,35000,21.2,12.4,3.6,3,9,1,Харьковский Массив,кирпич,50.41037031,30.66214708
34079724,70000,36.6,17.5,8.8,7,17,1,Мостицкий Массив,панель,50.49728509,30.43698213
34079985,530000,119.1,48.1,10.6,8,9,3,Подольский,керамический кирпич,50.47936226,30.53362358
34079180,209000,112.5,51.5,16.0,16,18,3,Позняки,кирпич,50.40737312,30.61519331
34022597,138000,90.5,54.8,7.9,14,36,3,Центр,кирпич,50.4481269,30.4789911
34079602,950000,175.3,105.6,21.2,17,23,5,Позняки,керамический блок,50.40182566,30.61404883
34078671,175000,99.2,44.9,15.4,17,25,3,Никольская Слободка,кирпич,50.46003846,30.58095767
33708832,600000,211.0,133.3,52.1,16,16,4,Саперное Поле,кирпич,50.42509386409279,30.53411170228742
34078408,104990,104.1,43.5,11.7,23,24,3,Харьковский Массив,монолитно-каркасный,50.41306345,30.65331057
34007280,71000,70.5,37.4,13.1,24,25,2,Приорка,монолитно-кирпичный,50.51607443,30.45806612
34079282,335000,129.8,49.2,50.8,18,24,1,,газоблок,50.43043338,30.46345494
34079339,390000,159.0,94.2,7.5,5,17,4,Черная Гора,кирпич,50.4118681,30.54564221
34079335,480000,206.8,107.1,33.9,12,18,3,,керамический блок,50.45883837,30.48747364
34078449,50000,42.1,19.9,9.2,1,9,2,Подольский,кирпич,50.46810584,30.50125777
34078433,118000,42.3,18.9,10.8,15,26,1,Чоколовка,,50.42299317,30.4564079
34079244,198000,70.1,32.3,18.6,17,24,2,Печерск,монолитно-кирпичный,50.4110889,30.543127
34041462,66000,38.2,14.5,6.8,5,9,1,Днепровский,панель,50.45769504,30.59261986
34079089,600000,211.0,133.3,52.1,16,16,4,Саперное Поле,,50.4239762,30.53458897
34078753,550000,184.2,124.1,34.1,23,25,2,Печерск,керамический блок,50.4229707,30.51700811
34085908,53000,40.0,21.1,8.0,1,10,1,Дарницкий,панель,50.4160967,30.65553166
34078143,70500,70.2,36.2,14.5,10,22,2,Троещина,монолит,50.52961159,30.62559048
34078204,110000,70.7,39.8,9.2,24,26,2,Минский Массив,монолитно-каркасный,50.52593811,30.46210836
34078303,270000,117.3,58.1,14.9,10,10,3,Голосеев,монолитно-каркасный,50.38607542,30.47203206
34078765,452500,181.0,103.5,20.3,3,17,4,Печерск,кирпич,50.42643599,30.54287691
34085900,85000,43.0,18.0,12.0,2,9,1,Феофания,кирпич,50.34551177,30.47644464
34078487,175000,94.5,41.7,18.9,16,25,2,Голосеев,монолитно-кирпичный,50.39042298,30.47975119
34078773,248000,88.2,46.4,10.4,9,11,3,,,50.4621692,30.48910056
34040664,370000,168.7,103.4,17.8,17,21,5,Солдатская Слободка,кирпич,50.45624368083893,30.48673274530063
34078255,245000,117.0,60.0,14.5,9,23,3,Голосеев,,50.39199178,30.47983424
34078962,335000,166.2,68.8,0.0,5,11,3,Солдатская Слободка,кирпич,50.45245989,30.49004944
34078160,123000,63.7,44.5,6.5,3,9,3,Шевченковский,кирпич,50.46107058,30.42258209
34071761,130000,59.4,19.2,25.0,11,25,1,Шевченковский,кирпич,50.46105627,30.49170805
34078202,120000,52.7,16.0,20.0,23,25,1,Соломянка,кирпич,50.43313104,30.47524817
34078426,110000,55.5,28.5,10.0,2,7,2,Берковец,железобетон,50.49650339,30.36837673
34065759,109900,73.0,28.3,17.4,13,26,2,Позняки,кирпич,50.41451964,30.59855801
34053206,115000,81.5,42.5,8.3,20,26,3,Виноградарь,железобетон,50.50919365,30.43311342
34078164,335000,166.2,58.8,18.0,5,11,3,Солдатская Слободка,кирпич,50.45245989,30.49004944
34078166,119000,37.0,23.8,1.9,19,30,1,Черная Гора,,50.41148566,30.54447445
34081912,481650,169.0,92.0,23.0,7,22,4,Черная Гора,монолит,50.40997468,30.54469647
34078091,150000,49.0,18.2,9.1,11,23,1,Жуляны,,50.39172829,30.46712675
34078085,215000,70.4,35.7,19.9,12,22,2,,,50.42613543,30.51406653
34085861,83000,51.4,29.0,7.7,5,9,2,Оболонь,панель,50.5168282,30.51582702
34078044,115000,82.1,46.1,13.8,7,9,3,Татарка,,50.4621692,30.48910056
34078031,430000,177.9,93.6,55.3,5,5,3,,кирпич,50.44193511,30.52555044
34077952,195000,82.1,39.3,18.3,3,12,2,Оболонь,кирпич,50.49947711,30.51676791
34085840,160000,72.2,28.3,12.6,3,3,2,Липки,кирпич,50.44083079,30.52299366
34077941,345000,164.9,109.8,23.2,4,10,4,Оболонь,,50.5116309,30.50935024
34077874,245000,117.0,60.0,14.5,9,23,3,Голосеев,,50.39199178,30.47983424
34077772,198000,70.1,32.3,18.6,17,24,2,Черная Гора,,50.4110889,30.543127
34076780,330000,125.7,49.5,36.5,6,26,3,Саперное Поле,кирпич,50.42531296,30.53316041
34085401,395000,124.6,49.7,39.3,5,21,3,Саперное Поле,кирпич,50.420068,30.52671534
34085406,395000,124.6,49.7,39.3,5,21,3,Саперное Поле,кирпич,50.420068,30.52671534
34085403,395000,124.6,49.7,39.3,5,21,3,Саперное Поле,кирпич,50.420068,30.52671534
34085409,395000,124.6,49.7,39.3,5,21,3,Саперное Поле,кирпич,50.420068,30.52671534
34085407,395000,124.6,49.7,39.3,5,21,3,Саперное Поле,кирпич,50.420068,30.52671534
34064841,148000,82.3,46.9,11.4,3,10,3,Соцгород,газоблок,50.43633547,30.61838816
33898871,64000,55.2,42.7,6.0,3,5,3,Новая Дарница,кирпич,50.42813127,30.66046422
34076618,165000,91.2,64.1,8.7,4,4,3,Новое строение,кирпич,50.41679188,30.5228652
34076578,97000,43.5,15.7,13.1,5,25,1,Теремки-1,газобетон,50.36103576,30.44195836
34076486,198000,70.1,32.3,18.6,17,24,2,Черная Гора,,50.4110889,30.543127
33987503,165000,75.5,43.9,11.3,19,24,3,Саперная Слободка,,50.40238184,30.53221756
33582231,133000,94.1,51.0,15.4,12,25,3,Куреневка,пеноблок,50.49865885,30.46698426
34074465,81000,31.9,18.7,5.4,8,9,1,Шулявка,панель,50.44878727,30.47252654
34076186,250000,213.6,115.3,30.5,21,25,4,Дарницкий,монолитно-блочный,50.40781916,30.6227664
34076171,280000,175.5,164.3,11.2,6,6,4,Липки,кирпич,50.44219225,30.52935303
34085781,114000,44.0,14.0,18.0,4,26,1,Подольский,кирпич,50.49067342,30.41925648
34085779,114000,46.0,15.3,17.3,5,25,1,Виноградарь,монолитно-каркасный,50.50275459,30.42582174
34085774,113499,81.0,47.0,12.0,17,23,2,Позняки,кирпич,50.41699762,30.62474003
34085773,112000,45.8,16.3,15.0,20,25,1,Подольский,монолитно-каркасный,50.50612862,30.411698
34085772,110000,72.0,30.0,14.0,5,6,2,Мостицкий Массив,кирпич,50.4937522,30.42622639
34085769,110000,38.0,22.0,16.0,14,28,1,Дарницкий,керамический блок,50.41103526,30.60013985
34085768,109000,46.2,14.7,20.0,25,25,1,Виноградарь,газоблок,50.49901163,30.42036558
34085767,105000,60.0,30.0,18.35,4,15,2,Виноградарь,газоблок,50.49911384,30.42140618
34085764,105000,69.0,30.0,24.0,12,15,2,Виноградарь,газоблок,50.50013119,30.42185296
34085763,100000,66.9,33.4,13.5,4,16,2,Соцгород,кирпич,50.45518193,30.6224141
34085760,82000,95.0,50.0,17.6,1,9,5,Днепровский,кирпич,50.48791254,30.60972675
34085757,59000,45.0,26.0,8.0,8,9,2,Деснянский,кирпич,50.46871667,30.63120517
34085731,170000,72.8,30.3,26.6,6,9,2,Соцгород,кирпич,50.43536915,30.624039
34085722,84000,70.0,42.0,7.5,2,10,3,Харьковский Массив,панель,50.41388074,30.65390351
34085717,210000,125.0,50.0,41.0,18,25,3,Подольский,кирпич,50.50284378,30.42220497
34085719,89000,37.0,17.5,9.5,9,17,1,Подольский,кирпич,50.49752164,30.44217854
34085705,270000,80.0,43.0,15.0,4,4,3,Липки,кирпич,50.44136572,30.53231836
34085690,165000,50.99,20.01,13.16,9,25,2,,кирпич,50.45675134,30.49227245
34085707,29900,25.0,14.0,3.0,2,5,1,Сырец,кирпич,50.48082332,30.45295793
34085701,499000,146.5,85.1,13.9,3,23,3,Черная Гора,монолитно-кирпичный,50.4092972,30.5438913
34085702,499000,146.5,85.1,13.9,3,23,3,Черная Гора,монолитно-кирпичный,50.4092972,30.5438913
34085703,499000,146.5,85.1,13.9,3,23,3,Черная Гора,монолитно-кирпичный,50.4092972,30.5438913
34085706,499000,146.5,85.1,13.9,3,23,3,Черная Гора,монолитно-кирпичный,50.4092972,30.5438913
34085704,499000,146.5,85.1,13.9,3,23,3,Черная Гора,монолитно-кирпичный,50.4092972,30.5438913
34085699,113000,76.0,29.3,20.0,3,26,2,Дарницкий,кирпич,50.41355783,30.59678187
34085691,228000,87.0,44.0,15.0,3,6,3,Мостицкий Массив,кирпич,50.49664436,30.43471633
34085624,47000,37.0,19.5,7.0,5,14,1,Дарницкий,кирпич,50.42432674,30.68358085
34085625,48200,21.4,11.3,5.0,1,12,1,Дарницкий,монолит,50.404583,30.671219
34085626,65000,38.0,20.0,9.0,2,16,1,Дарницкий,панель,50.41708974,30.65964262
34085628,71997,36.6,19.3,13.0,21,30,1,Дарницкий,газоблок,50.40381646,30.67750244
34085627,75000,84.0,44.2,8.0,11,16,3,Дарницкий,панель,50.40534291,30.65607492
34076094,51000,39.3,14.3,10.4,6,26,1,Северно-Броварский Масив,кирпич,50.44228553,30.63139477
34085599,240000,96.0,44.0,17.0,5,17,2,Голосеевский,кирпич,50.43766006,30.4998081
34076161,270000,85.2,42.3,16.9,7,17,2,Черная Гора,монолитно-каркасный,50.41271195,30.54562625
34076163,270000,85.2,42.3,16.9,7,17,2,Черная Гора,монолитно-каркасный,50.41271195,30.54562625
34076164,270000,85.2,42.3,16.9,7,17,2,Черная Гора,монолитно-каркасный,50.41271195,30.54562625
34076165,270000,85.2,42.3,16.9,7,17,2,Черная Гора,монолитно-каркасный,50.41271195,30.54562625
34076168,270000,85.2,42.3,16.9,7,17,2,Черная Гора,монолитно-каркасный,50.41271195,30.54562625
34076167,270000,85.2,42.3,16.9,7,17,2,Черная Гора,монолитно-каркасный,50.41271195,30.54562625
34076146,69000,60.3,31.1,13.1,13,18,1,Святошинский,монолитно-блочный,50.47805991,30.33925843
34059032,1100000,151.0,86.0,25.0,4,11,4,Зверинец,монолитно-каркасный,50.40688874,30.55728781
34075568,57000,36.5,17.0,8.5,19,25,1,Осокорки,монолитно-каркасный,50.3904873,30.63167493
34085548,89000,75.0,42.0,9.5,10,10,3,Борщаговка,панель,50.40727398,30.39887547
34081739,68000,36.6,17.5,8.8,7,17,1,Мостицкий Массив,панель,50.49728509,30.43698213
34081409,195000,84.7,44.8,15.9,22,23,2,Голосеев,кирпич,50.39199178,30.47983424
34084251,49990,30.0,14.0,5.0,10,24,1,Подольский,керамический блок,50.48677775,30.41354863
34075464,220000,95.0,45.1,20.8,3,15,3,Виноградарь,газоблок,50.49700152,30.42481379
34004529,150000,135.1,35.4,52.5,24,25,2,Голосеевский,кирпич,50.39042298,30.47975119
34075307,115000,46.7,18.7,11.0,8,22,1,Шевченковский,керамический блок,50.4621692,30.48910056
34085562,170000,70.0,24.0,21.0,21,33,3,Дарницкий,монолит,50.39570242,30.60366292
34075544,52500,49.3,32.2,7.0,1,5,3,Отрадный,кирпич,50.42763903,30.4262935
34075314,58000,45.6,29.1,7.5,5,5,2,Голосеев,кирпич,50.39187967,30.49736026
34075257,180000,83.1,12.3,41.1,1,7,1,Новое строение,кирпич,50.43649922,30.51322765
34080843,200000,83.2,29.1,29.1,5,23,2,Шулявка,кирпич,50.45424533110889,30.4518301584215
34080697,49000,50.6,29.8,8.2,5,9,2,Святошинский,кирпич,50.43226581,30.35430553
34080733,90000,64.8,35.3,11.2,22,25,2,Батыева Гора,железобетон,50.37799466,30.54033966
34085477,73600,46.0,24.2,8.5,4,4,1,Авиагородок,,50.523644,30.4477965
34082909,150000,61.0,32.1,11.3,7,25,2,Осокорки,монолит,50.39590831,30.59974214
34080358,97000,36.6,22.5,5.0,8,16,1,Голосеев,панель,50.39356775350007,30.473350188493868
34080407,135000,78.3,47.8,7.5,1,9,3,Печерск,панель,50.4273175,30.53499463
34080352,250000,124.8,64.9,14.9,8,17,3,Печерск,кирпич,50.43135321,30.5492608
34073294,990000,128.1,52.5,34.2,13,31,3,Саперное Поле,монолитно-кирпичный,50.41982184,30.53335514
34073320,250000,127.4,76.5,15.8,9,25,3,Черепанова гора,,50.42409593,30.52162645
34085392,320000,55.0,28.0,14.0,4,16,2,Черная Гора,монолитно-блочный,50.4073335,30.54498971
34018955,128000,101.3,54.6,12.2,15,16,3,Позняки,панель,50.40502215,30.61744431
34085372,185000,78.0,40.0,20.0,7,10,2,Подол,кирпич,50.47055021,30.51370482
34075267,549000,184.2,124.1,34.1,23,25,2,Новое строение,керамический блок,50.4229707,30.51700811
34075340,700000,193.5,105.5,18.6,25,30,3,Печерский,кирпич,50.40883907,30.54493185
34085375,75000,86.0,42.0,8.0,10,16,3,Троещина,монолитно-каркасный,50.49890047,30.57809703
34075338,235000,81.3,35.0,15.8,6,12,2,Голосеевский,кирпич,50.42365749,30.51654266
32672210,395000,124.6,49.7,39.3,5,21,3,Саперное Поле,кирпич,50.420068,30.52671534
34075331,600000,126.9,86.0,30.0,14,19,4,Центр,керамический блок,50.45200542,30.50365904
33488275,173280,144.4,76.1,26.7,25,26,1,Никольская Слободка,монолитно-каркасный,50.46069937,30.58029694
29377425,168988,101.8,53.6,18.8,3,26,3,Никольская Слободка,монолитно-каркасный,50.46069937,30.58029694
32734210,168245,146.3,77.1,27.1,25,26,1,Никольская Слободка,монолитно-каркасный,50.46069937,30.58029694
29377427,179900,102.8,54.1,19.0,4,26,3,Никольская Слободка,монолитно-каркасный,50.46069937,30.58029694
29377434,152360,117.2,61.7,21.7,3,26,2,Никольская Слободка,монолитно-каркасный,50.46069937,30.58029694
34085341,125000,77.0,35.0,25.0,8,26,2,Днепровский,кирпич,50.46844466,30.61024368
34085331,78000,46.0,32.0,6.7,3,9,1,Шевченковский,кирпич,50.45037977,30.47364047
34085308,230000,61.0,26.0,16.0,21,26,2,Оболонь,кирпич,50.51360359,30.50029544
34072293,89000,44.55,28.7,6.6,3,9,2,Черепанова гора,кирпич,50.4348773,30.52924421
34072282,430000,94.0,40.0,32.1,3,15,2,Саперное Поле,монолитно-каркасный,50.41914144590149,30.53110229495968
34072284,430000,94.0,40.0,32.1,3,15,2,Саперное Поле,монолитно-каркасный,50.41914831204926,30.531019149121704
34072283,430000,94.0,40.0,32.1,3,15,2,Саперное Поле,монолитно-каркасный,50.419151295020754,30.530924609155733
34072286,430000,94.0,40.0,32.1,3,15,2,Саперное Поле,монолитно-каркасный,50.41921006028829,30.53108459198916
34072288,430000,94.0,40.0,32.1,3,15,2,Саперное Поле,монолитно-каркасный,50.419131728350266,30.53112078208028
34072272,430000,94.0,40.0,32.1,3,15,2,Саперное Поле,монолитно-каркасный,50.4190288536891,30.53089936417942
34072238,90000,83.3,44.1,8.2,3,16,3,Радужный Массив,панель,50.49146309,30.58599839
34018667,51000,30.0,16.0,7.0,5,5,1,Чоколовка,кирпич,50.4222161,30.45242001
34072254,270000,117.3,58.1,14.9,10,10,3,Голосеев,монолитно-каркасный,50.38607542,30.47203206
34072253,89000,72.0,36.6,10.6,2,3,2,Соцгород,кирпич,50.45454908,30.61409162
34072222,400000,158.4,56.7,14.9,24,25,3,Соломянка,кирпич,50.43158688,30.47726231
34085245,88000,41.0,20.0,8.0,1,9,1,Кудрявец,кирпич,50.45385693,30.50342835
34078662,116700,46.0,12.0,20.0,24,25,1,Виноградарь,газоблок,50.50007899,30.42089114
34075259,2500000,342.8,197.5,58.1,8,8,5,Печерск,кирпич,50.44200887,30.5477326
34076963,259000,128.6,71.7,21.3,13,27,3,Саперное Поле,монолитно-каркасный,50.42321298,30.53765118
34080268,210000,85.4,39.6,8.1,24,25,3,Шулявка,монолитно-каркасный,50.45111231,30.47599851
34080270,210000,85.4,39.6,8.1,24,25,3,Шулявка,монолитно-каркасный,50.45111231,30.47599851
34080266,210000,85.4,39.6,8.1,24,25,3,Шулявка,монолитно-каркасный,50.45111231,30.47599851
34080269,210000,85.4,39.6,8.1,24,25,3,Шулявка,монолитно-каркасный,50.45111231,30.47599851
34080271,210000,85.4,39.6,8.1,24,25,3,Шулявка,монолитно-каркасный,50.45111231,30.47599851
34080250,76000,58.9,25.0,13.6,19,35,1,Днепровский,газоблок,50.43180594,30.6348661
34072360,89900,67.6,43.5,7.7,3,12,3,Виноградарь,панель,50.51155391,30.41854965
34072109,100000,66.9,33.4,13.5,4,16,2,Соцгород,кирпич,50.45518193,30.6224141
